isoc;Year;Member.State;VariableCode;AggValue;CW.state;Top5.Chem.Ind
COG;2008;Congo;rgdpna;10902,2371515571;0;0
COG;2009;Congo-Brazzaville;rgdpna;11719,9862209327;0;0
COG;2009;Congo;rgdpna;11719,9862209327;0;0
COG;2010;Congo-Brazzaville;rgdpna;12741,2366350989;0;0
COG;2010;Congo;rgdpna;12741,2366350989;0;0
COG;2011;Congo-Brazzaville;rgdpna;13309,4436153966;0;0
COG;2011;Congo;rgdpna;13309,4436153966;0;0
COL;2000;Colombia;rgdpna;230631,465075032;0;0
COL;2001;Colombia;rgdpna;234501,226524558;0;0
COL;2002;Colombia;rgdpna;240373,091428087;0;0
COL;2003;Colombia;rgdpna;249791,562733349;0;0
COL;2004;Colombia;rgdpna;263113,001896556;0;0
COL;2005;Colombia;rgdpna;275496,5625;0;0
COL;2006;Colombia;rgdpna;293947,986807891;0;0
COL;2007;Colombia;rgdpna;314232,242878084;0;0
COL;2008;Colombia;rgdpna;325377,447421183;0;0
COL;2009;Colombia;rgdpna;330751,216198413;0;0
COL;2010;Colombia;rgdpna;343985,184822368;0;0
COL;2011;Colombia;rgdpna;364379,588979027;0;0
COM;2006;Comoros;rgdpna;635,1033674364;0;0
COM;2007;Comoros;rgdpna;638,2216674296;0;0
COM;2008;Comoros;rgdpna;644,4431990631;0;0
COM;2009;Comoros;rgdpna;656,1090277923;0;0
COM;2010;Comoros;rgdpna;669,5673300815;0;0
COM;2011;Comoros;rgdpna;684,479954887;0;0
CPV;2003;Cape Verde;rgdpna;1153,6614839847;0;0
CPV;2004;Cape Verde;rgdpna;1203,038224136;0;0
CPV;2005;Cape Verde;rgdpna;1281,4870507334;0;0
CPV;2006;Cape Verde;rgdpna;1411,4524401035;0;0
CPV;2007;Cape Verde;rgdpna;1533,5312363455;0;0
CPV;2008;Cape Verde;rgdpna;1628,5737779915;0;0
CPV;2009;Cape Verde;rgdpna;1686,6537592101;0;0
CPV;2010;Cape Verde;rgdpna;1777,9003989976;0;0
CPV;2011;Cape Verde;rgdpna;1867,6110703404;0;0
CRI;1997;Costa Rica;rgdpna;24348,446816635;0;0
CRI;1998;Costa Rica;rgdpna;26393,1919407296;0;0
CRI;1999;Costa Rica;rgdpna;28563,2902707475;0;0
CRI;2000;Costa Rica;rgdpna;29077,6668523411;0;0
CRI;2001;Costa Rica;rgdpna;29390,659595296;0;0
CRI;2002;Costa Rica;rgdpna;30243,6299960598;0;0
CRI;2003;Costa Rica;rgdpna;32180,5863412462;0;0
CRI;2004;Costa Rica;rgdpna;33551,3045507637;0;0
CRI;2005;Costa Rica;rgdpna;35526,2605740374;0;0
CRI;2006;Costa Rica;rgdpna;38645,3372014863;0;0
CRI;2007;Costa Rica;rgdpna;41711,977070312;0;0
CRI;2008;Costa Rica;rgdpna;42851,3915896304;0;0
CRI;2009;Costa Rica;rgdpna;42416,1397811413;0;0
CRI;2010;Costa Rica;rgdpna;44401,1639352431;0;0
CRI;2011;Costa Rica;rgdpna;46250,0103848586;0;0
CYP;1998;Cyprus;rgdpna;12227,6070414032;0;0
CYP;1999;Cyprus;rgdpna;12817,5228590262;0;0
CYP;2000;Cyprus;rgdpna;13460,0704399329;0;0
CYP;2001;Cyprus;rgdpna;14001,6375172624;0;0
CYP;2002;Cyprus;rgdpna;14299,6841445765;0;0
CYP;2003;Cyprus;rgdpna;14566,7494544915;0;0
CYP;2004;Cyprus;rgdpna;15183,6930298303;0;0
CYP;2005;Cyprus;rgdpna;15769,4905561165;0;0
CYP;2006;Cyprus;rgdpna;16420,7218484704;0;0
CYP;2007;Cyprus;rgdpna;17257,1821186047;0;0
CYP;2008;Cyprus;rgdpna;17876,0318745051;0;0
CYP;2009;Cyprus;rgdpna;17544,4505891632;0;0
CYP;2010;Cyprus;rgdpna;17774,0747475538;0;0
CYP;2011;Cyprus;rgdpna;17868,7013159257;0;0
CZE;1997;Czech Republic;rgdpna;160530,639248205;0;0
CZE;1998;Czech Republic;rgdpna;160151,82668363;0;0
CZE;1999;Czech Republic;rgdpna;162841,236224012;0;0
CZE;2000;Czech Republic;rgdpna;169657,201251378;0;0
CZE;2001;Czech Republic;rgdpna;174912,077970393;0;0
CZE;2002;Czech Republic;rgdpna;178671,463358344;0;0
CZE;2003;Czech Republic;rgdpna;185400,542328573;0;0
CZE;2004;Czech Republic;rgdpna;194193,331476728;0;0
CZE;2005;Czech Republic;rgdpna;207306,140625;0;0
CZE;2006;Czech Republic;rgdpna;221859,821308847;0;0
CZE;2007;Czech Republic;rgdpna;234583,77210799;0;0
CZE;2008;Czech Republic;rgdpna;241853,527178026;0;0
CZE;2009;Czech Republic;rgdpna;230952,853011256;0;0
CZE;2010;Czech Republic;rgdpna;236709,22061748;0;0
CZE;2011;Czech Republic;rgdpna;241175,935683436;0;0
DEU;1997;Germany;rgdpna;2373227,035;0;0
DEU;1998;Germany;rgdpna;2417412,93;0;0
DEU;1999;Germany;rgdpna;2462644,645;0;0
DEU;2000;Germany;rgdpna;2537943,685;0;0
DEU;2001;Germany;rgdpna;2576377,57;0;0
DEU;2002;Germany;rgdpna;2576639,025;0;0
DEU;2003;Germany;rgdpna;2566965,19;0;0
DEU;2004;Germany;rgdpna;2596771,06;0;0
DEU;2005;Germany;rgdpna;2614550;0;0
DEU;2006;Germany;rgdpna;2711288,35;0;0
DEU;2007;Germany;rgdpna;2799921,595;0;0
DEU;2008;Germany;rgdpna;2830250,375;0;0
DEU;2009;Germany;rgdpna;2685142,85;0;0
DEU;2010;Germany;rgdpna;2796784,135;0;0
DEU;2011;Germany;rgdpna;2881495,555;0;0
DJI;2006;Djibouti;rgdpna;1603,6546897014;0;0
DJI;2007;Djibouti;rgdpna;1683,8374241804;0;0
DJI;2008;Djibouti;rgdpna;1781,4999947869;0;0
DJI;2009;Djibouti;rgdpna;1870,5749945236;0;0
DJI;2010;Djibouti;rgdpna;1936,0451193282;0;0
DJI;2011;Djibouti;rgdpna;2028,975285061;0;0
DMA;2001;Dominica;rgdpna;568,6275663925;0;0
DMA;2002;Dominica;rgdpna;558,003924404;0;0
DMA;2003;Dominica;rgdpna;600,7835257505;0;0
DMA;2004;Dominica;rgdpna;620,4934701776;0;0
DMA;2005;Dominica;rgdpna;617,5765257307;0;0
DMA;2006;Dominica;rgdpna;644,9409304107;0;0
DMA;2007;Dominica;rgdpna;683,38906041;0;0
DMA;2008;Dominica;rgdpna;735,7740025513;0;0
DMA;2009;Dominica;rgdpna;729,1819108102;0;0
DMA;2010;Dominica;rgdpna;744,3670186769;0;0
DMA;2011;Dominica;rgdpna;748,3710670534;0;0
DNK;1997;Denmark;rgdpna;156328,504904989;0;0
DNK;1998;Denmark;rgdpna;159705,91384271;0;0
DNK;1999;Denmark;rgdpna;163795,106224422;0;0
DNK;2000;Denmark;rgdpna;169574,871886137;0;0
DNK;2001;Denmark;rgdpna;170770,093412617;0;0
DNK;2002;Denmark;rgdpna;171565,622955943;0;0
DNK;2003;Denmark;rgdpna;172224,145282366;0;0
DNK;2004;Denmark;rgdpna;176179,250464587;0;0
DNK;2005;Denmark;rgdpna;180487,09375;0;0
DNK;2006;Denmark;rgdpna;186614,107882176;0;0
DNK;2007;Denmark;rgdpna;189568,698298851;0;0
DNK;2008;Denmark;rgdpna;188082,759838978;0;0
DNK;2009;Denmark;rgdpna;177110,502417155;0;0
DNK;2010;Denmark;rgdpna;179405,168899049;0;0
DNK;2011;Denmark;rgdpna;180785,636330053;0;0
DOM;2009;Dominican Republic;rgdpna;79599,0314240118;0;0
DOM;2010;Dominican Republic;rgdpna;85768,9531945475;0;0
DOM;2011;Dominican Republic;rgdpna;89613,9131112302;0;0
ECU;1997;Ecuador;rgdpna;59292,8024473404;0;0
ECU;1998;Ecuador;rgdpna;60547,2026415489;0;0
ECU;1999;Ecuador;rgdpna;57223,9720456565;0;0
ECU;2000;Ecuador;rgdpna;59601,580864376;0;0
ECU;2001;Ecuador;rgdpna;62435,9461584486;0;0
ECU;2002;Ecuador;rgdpna;64576,091683941;0;0
ECU;2003;Ecuador;rgdpna;66690,003287946;0;0
ECU;2004;Ecuador;rgdpna;72574,710756715;0;0
ECU;2005;Ecuador;rgdpna;76743,221216884;0;0
ECU;2006;Ecuador;rgdpna;80389,6777375711;0;0
ECU;2007;Ecuador;rgdpna;82027,7769439038;0;0
ECU;2008;Ecuador;rgdpna;87968,0086703871;0;0
ECU;2009;Ecuador;rgdpna;88286,4614636597;0;0
ECU;2010;Ecuador;rgdpna;91448,3609644805;0;0
ECU;2011;Ecuador;rgdpna;98567,3255548874;0;0
ESP;1997;Spain;rgdpna;844790,041907628;0;0
ESP;1998;Spain;rgdpna;882536,618422051;0;0
ESP;1999;Spain;rgdpna;924421,253770467;0;0
ESP;2000;Spain;rgdpna;971102,819923547;0;0
ESP;2001;Spain;rgdpna;1006736,76363224;0;0
ESP;2002;Spain;rgdpna;1034021,16659331;0;0
ESP;2003;Spain;rgdpna;1065966,64663316;0;0
ESP;2004;Spain;rgdpna;1100709,70894568;0;0
ESP;2005;Spain;rgdpna;1140155,25;0;0
ESP;2006;Spain;rgdpna;1186630,50271219;0;0
ESP;2007;Spain;rgdpna;1227915,56908448;0;0
ESP;2008;Spain;rgdpna;1238864,84949703;0;0
ESP;2009;Spain;rgdpna;1192472,39099968;0;0
ESP;2010;Spain;rgdpna;1188658,51826935;0;0
ESP;2011;Spain;rgdpna;1193625,60257201;0;1
EST;1999;Estonia;rgdpna;13243,5899668353;0;0
EST;2000;Estonia;rgdpna;14564,5432646496;0;0
EST;2001;Estonia;rgdpna;15479,4360793111;0;0
EST;2002;Estonia;rgdpna;16494,953420791;0;0
EST;2003;Estonia;rgdpna;17775,8503419692;0;0
EST;2004;Estonia;rgdpna;18903,3435479488;0;0
EST;2005;Estonia;rgdpna;20576,9504314133;0;0
EST;2006;Estonia;rgdpna;22654,6757576042;0;0
EST;2007;Estonia;rgdpna;24352,0102590042;0;0
EST;2008;Estonia;rgdpna;23341,0717819691;0;0
EST;2009;Estonia;rgdpna;20056,4649758772;0;0
EST;2010;Estonia;rgdpna;20724,4183495857;0;0
EST;2011;Estonia;rgdpna;22440,9054450323;0;0
ETH;1997;Ethiopia;rgdpna;28022,8647622592;0;0
ETH;1998;Ethiopia;rgdpna;26889,2375548479;0;0
ETH;1999;Ethiopia;rgdpna;28277,3700565245;0;0
ETH;2000;Ethiopia;rgdpna;29994,6152057771;0;0
ETH;2001;Ethiopia;rgdpna;32484,5972736253;0;0
ETH;2002;Ethiopia;rgdpna;32976,6467213899;0;0
ETH;2003;Ethiopia;rgdpna;32263,9942533307;0;0
ETH;2004;Ethiopia;rgdpna;36642,9803820079;0;0
ETH;2005;Ethiopia;rgdpna;40973,7565935555;0;0
ETH;2006;Ethiopia;rgdpna;45413,1115085839;0;0
ETH;2007;Ethiopia;rgdpna;50615,6445333882;0;0
ETH;2008;Ethiopia;rgdpna;56076,3407330707;0;0
ETH;2009;Ethiopia;rgdpna;61012,453195011;0;0
ETH;2010;Ethiopia;rgdpna;68669,8477554043;0;0
ETH;2011;Ethiopia;rgdpna;76345,9608978643;0;0
FIN;1997;Finland;rgdpna;124256,287135482;0;0
FIN;1998;Finland;rgdpna;130507,672953316;0;0
FIN;1999;Finland;rgdpna;135608,39753783;0;0
FIN;2000;Finland;rgdpna;142827,851397971;0;0
FIN;2001;Finland;rgdpna;146089,678875337;0;0
FIN;2002;Finland;rgdpna;148769,152921004;0;0
FIN;2003;Finland;rgdpna;151763,032993804;0;0
FIN;2004;Finland;rgdpna;158023,062276302;0;0
FIN;2005;Finland;rgdpna;162631,109375;0;0
FIN;2006;Finland;rgdpna;169804,104612574;0;0
FIN;2007;Finland;rgdpna;178863,536012945;0;0
FIN;2008;Finland;rgdpna;179388,626491249;0;0
FIN;2009;Finland;rgdpna;164071,326674546;0;0
FIN;2010;Finland;rgdpna;169525,352877178;0;0
FIN;2011;Finland;rgdpna;174172,295566861;0;0
FJI;1997;Fiji;rgdpna;2711,8534230691;0;0
FJI;1998;Fiji;rgdpna;2647,3972771552;0;0
FJI;1999;Fiji;rgdpna;2681,6432141008;0;0
FJI;2000;Fiji;rgdpna;2915,256439882;0;0
FJI;2001;Fiji;rgdpna;2864,9052964941;0;0
FJI;2002;Fiji;rgdpna;2918,390786304;0;0
FJI;2003;Fiji;rgdpna;3011,4641056824;0;0
FJI;2004;Fiji;rgdpna;3036,7363121967;0;0
FJI;2005;Fiji;rgdpna;3201,4194335938;0;0
FJI;2006;Fiji;rgdpna;3260,725408711;0;0
FJI;2007;Fiji;rgdpna;3231,3788796095;0;0
FJI;2008;Fiji;rgdpna;3263,6926686197;0;0
FJI;2009;Fiji;rgdpna;3221,2646636556;0;0
FJI;2010;Fiji;rgdpna;3214,822134492;0;0
FJI;2011;Fiji;rgdpna;3279,1185771818;0;0
FRA;1997;France;rgdpna;1526112,05821002;0;0
FRA;1998;France;rgdpna;1577667,24031717;0;0
FRA;1999;France;rgdpna;1629603,2693215;0;0
FRA;2000;France;rgdpna;1689571,8015953;0;0
FRA;2001;France;rgdpna;1720587,8476563;0;0
FRA;2002;France;rgdpna;1736569,9331256;0;0
FRA;2003;France;rgdpna;1752190,45625031;0;0
FRA;2004;France;rgdpna;1796779,06792373;0;0
FRA;2005;France;rgdpna;1829597;0;0
FRA;2006;France;rgdpna;1874731,43334915;0;0
FRA;2007;France;rgdpna;1917576,81918752;0;0
FRA;2008;France;rgdpna;1916029,9558672;0;0
FRA;2009;France;rgdpna;1855731,50862626;0;0
FRA;2010;France;rgdpna;1886594,06487372;0;0
FRA;2011;France;rgdpna;1918623,27360684;0;0
GAB;2000;Gabon;rgdpna;14233,6866003331;0;0
GAB;2001;Gabon;rgdpna;14418,2329855265;0;0
GAB;2002;Gabon;rgdpna;14307,0999662732;0;0
GAB;2003;Gabon;rgdpna;14685,2663886793;0;0
GAB;2004;Gabon;rgdpna;14631,8597080488;0;0
GAB;2005;Gabon;rgdpna;15452,5947265625;0;0
GAB;2006;Gabon;rgdpna;15083,0676201408;0;0
GAB;2007;Gabon;rgdpna;15934,4329407809;0;0
GAB;2008;Gabon;rgdpna;16210,105659918;0;0
GAB;2009;Gabon;rgdpna;16142,9546129487;0;0
GAB;2010;Gabon;rgdpna;17041,8361715027;0;0
GAB;2011;Gabon;rgdpna;18027,2931065714;0;0
GBR;1997;United Kingdom;rgdpna;1498841,99117581;0;0
GBR;1998;United Kingdom;rgdpna;1551521,22923461;0;0
GBR;1999;United Kingdom;rgdpna;1600653,7049536;0;0
GBR;2000;United Kingdom;rgdpna;1668448,8068542;0;0
GBR;2001;United Kingdom;rgdpna;1716589,80444653;0;0
GBR;2002;United Kingdom;rgdpna;1758353,03544411;0;0
GBR;2003;United Kingdom;rgdpna;1825432,3792583;0;0
GBR;2004;United Kingdom;rgdpna;1878518,23475205;0;0
GBR;2005;United Kingdom;rgdpna;1930633,5;0;0
GBR;2006;United Kingdom;rgdpna;1980838,22032046;0;0
GBR;2007;United Kingdom;rgdpna;2052795,58081364;0;0
GBR;2008;United Kingdom;rgdpna;2032927,02758568;0;0
GBR;2009;United Kingdom;rgdpna;1952129,91548824;0;0
GBR;2010;United Kingdom;rgdpna;1987254,97762983;0;0
GBR;2011;United Kingdom;rgdpna;2002324,88813005;0;0
GEO;1997;Georgia;rgdpna;12900,4747737046;0;0
GEO;1998;Georgia;rgdpna;13301,0309851021;0;0
GEO;1999;Georgia;rgdpna;13682,6682703569;0;0
GEO;2000;Georgia;rgdpna;13934,2027558152;0;0
GEO;2001;Georgia;rgdpna;14603,8041468869;0;0
GEO;2002;Georgia;rgdpna;15403,1929317982;0;0
GEO;2003;Georgia;rgdpna;17106,4935645066;0;0
GEO;2004;Georgia;rgdpna;18108,8705686564;0;0
GEO;2005;Georgia;rgdpna;19846,07421875;0;0
GEO;2006;Georgia;rgdpna;21708,426755373;0;0
GEO;2007;Georgia;rgdpna;24386,7673616628;0;0
GEO;2008;Georgia;rgdpna;24951,1065572763;0;0
GEO;2009;Georgia;rgdpna;24008,9949233513;0;0
GEO;2010;Georgia;rgdpna;25510,2839999813;0;0
GEO;2011;Georgia;rgdpna;27284,1415245819;0;0
GHA;1997;Ghana;rgdpna;25736,0388348534;0;0
GHA;1998;Ghana;rgdpna;26944,0240954256;0;0
GHA;1999;Ghana;rgdpna;28137,2413676632;0;0
GHA;2000;Ghana;rgdpna;29320,5684414595;0;0
GHA;2001;Ghana;rgdpna;30651,4442589675;0;0
GHA;2002;Ghana;rgdpna;32120,764926918;0;0
GHA;2003;Ghana;rgdpna;33798,8013873368;0;0
GHA;2004;Ghana;rgdpna;35608,0515008856;0;0
GHA;2005;Ghana;rgdpna;37814,2389268911;0;0
GHA;2006;Ghana;rgdpna;39535,4654717702;0;0
GHA;2007;Ghana;rgdpna;42089,2948228266;0;0
GHA;2008;Ghana;rgdpna;45637,6909148922;0;0
GHA;2009;Ghana;rgdpna;47763,3858924041;0;0
GHA;2010;Ghana;rgdpna;50925,4101386446;0;0
GHA;2011;Ghana;rgdpna;58636,0823520119;0;0
GIN;1997;Guinea;rgdpna;7073,8931389081;0;0
GIN;1998;Guinea;rgdpna;7398,2387694836;0;0
GIN;1999;Guinea;rgdpna;7731,9346021596;0;0
GIN;2000;Guinea;rgdpna;7954,991192555;0;0
GIN;2001;Guinea;rgdpna;8249,3258666798;0;0
GIN;2002;Guinea;rgdpna;8678,2908117471;0;0
GIN;2003;Guinea;rgdpna;8782,4303014878;0;0
GIN;2004;Guinea;rgdpna;8984,426198422;0;0
GIN;2005;Guinea;rgdpna;9253,958984375;0;0
GIN;2006;Guinea;rgdpna;9341,9201596422;0;0
GIN;2007;Guinea;rgdpna;9506,2050979365;0;0
GIN;2008;Guinea;rgdpna;9966,2771586851;0;0
GIN;2009;Guinea;rgdpna;9955,6322589735;0;0
GIN;2010;Guinea;rgdpna;10146,0968659004;0;0
GIN;2011;Guinea;rgdpna;10572,2329342682;0;0
GMB;1998;Gambia;rgdpna;1619,2996408822;0;0
GMB;1999;Gambia;rgdpna;1730,1563059274;0;0
GMB;2000;Gambia;rgdpna;1836,2953108319;0;0
GMB;2001;Gambia;rgdpna;1942,5082847322;0;0
GMB;2002;Gambia;rgdpna;1951,3962265423;0;0
GMB;2003;Gambia;rgdpna;1996,3289352496;0;0
GMB;2004;Gambia;rgdpna;2180,1825274524;0;0
GMB;2005;Gambia;rgdpna;2160,6913028197;0;0
GMB;2006;Gambia;rgdpna;2195,761835952;0;0
GMB;2007;Gambia;rgdpna;2298,2934188411;0;0
GMB;2008;Gambia;rgdpna;2426,6738094953;0;0
GMB;2009;Gambia;rgdpna;2578,6791259798;0;0
GMB;2010;Gambia;rgdpna;2735,3503547886;0;0
GMB;2011;Gambia;rgdpna;2884,9740192525;0;0
GNB;2008;Guinea-Bissau;rgdpna;1221,3510226389;0;0
GNB;2009;Guinea-Bissau;rgdpna;1317,6829745001;0;0
GNB;2010;Guinea-Bissau;rgdpna;1338,3228391304;0;0
GNB;2011;Guinea-Bissau;rgdpna;1395,8707212147;0;0
GNQ;1997;Equatorial Guinea;rgdpna;2248,3885375232;0;0
GNQ;1998;Equatorial Guinea;rgdpna;2645,9667897879;0;0
GNQ;1999;Equatorial Guinea;rgdpna;3259,8664274441;0;0
GNQ;2000;Equatorial Guinea;rgdpna;3686,9089294418;0;0
GNQ;2001;Equatorial Guinea;rgdpna;6186,6331836069;0;0
GNQ;2002;Equatorial Guinea;rgdpna;7450,7617645795;0;0
GNQ;2003;Equatorial Guinea;rgdpna;8527,2728820761;0;0
GNQ;2004;Equatorial Guinea;rgdpna;11308,3355410651;0;0
GNQ;2005;Equatorial Guinea;rgdpna;12312,4300132615;0;0
GNQ;2006;Equatorial Guinea;rgdpna;12968,3389037544;0;0
GNQ;2007;Equatorial Guinea;rgdpna;15981,4254502548;0;0
GNQ;2008;Equatorial Guinea;rgdpna;18418,0681436663;0;0
GNQ;2009;Equatorial Guinea;rgdpna;19261,7664088331;0;0
GNQ;2010;Equatorial Guinea;rgdpna;19116,431023889;0;0
GNQ;2011;Equatorial Guinea;rgdpna;20472,4739710768;0;0
GRC;1997;Greece;rgdpna;187140,203855337;0;0
GRC;1998;Greece;rgdpna;193435,008088496;0;0
GRC;1999;Greece;rgdpna;200049,308543878;0;0
GRC;2000;Greece;rgdpna;209006,327693437;0;0
GRC;2001;Greece;rgdpna;217778,688280564;0;0
GRC;2002;Greece;rgdpna;225268,984535437;0;0
GRC;2003;Greece;rgdpna;238658,500992053;0;0
GRC;2004;Greece;rgdpna;249082,160076477;0;0
GRC;2005;Greece;rgdpna;254762,114773867;0;0
GRC;2006;Greece;rgdpna;268883,472397932;0;0
GRC;2007;Greece;rgdpna;276939,508352581;0;0
GRC;2008;Greece;rgdpna;276506,368091887;0;0
GRC;2009;Greece;rgdpna;267520,149188886;0;0
GRC;2010;Greece;rgdpna;258111,389030465;0;0
GRC;2011;Greece;rgdpna;240281,147117118;0;0
GRD;2005;Grenada;rgdpna;649,841673127;0;0
GRD;2006;Grenada;rgdpna;637,3051850802;0;0
GRD;2007;Grenada;rgdpna;666,195322021;0;0
GRD;2008;Grenada;rgdpna;672,2070242933;0;0
GRD;2009;Grenada;rgdpna;626,57391751;0;0
GRD;2010;Grenada;rgdpna;629,2050262987;0;0
GRD;2011;Grenada;rgdpna;629,2071424446;0;0
GTM;2003;Guatemala;rgdpna;44386,6318122742;0;0
GTM;2004;Guatemala;rgdpna;45785,7347168543;0;0
GTM;2005;Guatemala;rgdpna;47278,4010177721;0;0
GTM;2006;Guatemala;rgdpna;49821,8887427127;0;0
GTM;2007;Guatemala;rgdpna;52962,681569241;0;0
GTM;2008;Guatemala;rgdpna;54700,4192954756;0;0
GTM;2009;Guatemala;rgdpna;54988,1668345399;0;0
GTM;2010;Guatemala;rgdpna;56588,2982694736;0;0
GTM;2011;Guatemala;rgdpna;58794,5619587838;0;0
HND;2005;Honduras;rgdpna;20153,4693219794;0;0
HND;2006;Honduras;rgdpna;21476,9750885664;0;0
HND;2007;Honduras;rgdpna;22806,0872976932;0;0
HND;2008;Honduras;rgdpna;23771,1156056788;0;0
HND;2009;Honduras;rgdpna;23264,8050264559;0;0
HND;2010;Honduras;rgdpna;23909,9338457763;0;0
HND;2011;Honduras;rgdpna;24776,0794193883;0;0
HRV;1997;Croatia;rgdpna;49459,0381385514;0;0
HRV;1998;Croatia;rgdpna;50510,5367588294;0;0
HRV;1999;Croatia;rgdpna;49751,5202717005;0;0
HRV;2000;Croatia;rgdpna;51617,3951953709;0;0
HRV;2001;Croatia;rgdpna;53504,4558341014;0;0
HRV;2002;Croatia;rgdpna;56114,4379062957;0;0
HRV;2003;Croatia;rgdpna;59128,3899560236;0;0
HRV;2004;Croatia;rgdpna;61569,3494880013;0;0
HRV;2005;Croatia;rgdpna;64204,33984375;0;0
HRV;2006;Croatia;rgdpna;67372,8579993713;0;0
HRV;2007;Croatia;rgdpna;70781,8720627539;0;0
HRV;2008;Croatia;rgdpna;72257,1707511719;0;0
HRV;2009;Croatia;rgdpna;67237,3357403373;0;0
HRV;2010;Croatia;rgdpna;66292,6369940189;0;0
HRV;2011;Croatia;rgdpna;66283,9954381111;0;0
HUN;1997;Hungary;rgdpna;117543,512156116;0;0
HUN;1998;Hungary;rgdpna;122331,601170801;0;0
HUN;1999;Hungary;rgdpna;126243,397695876;0;0
HUN;2000;Hungary;rgdpna;131577,478475941;0;0
HUN;2001;Hungary;rgdpna;136461,900010873;0;0
HUN;2002;Hungary;rgdpna;142611,022066838;0;0
HUN;2003;Hungary;rgdpna;148102,151603759;0;0
HUN;2004;Hungary;rgdpna;155206,889329186;0;0
HUN;2005;Hungary;rgdpna;161359,961421547;0;0
HUN;2006;Hungary;rgdpna;167648,419362445;0;0
HUN;2007;Hungary;rgdpna;167840,710651813;0;0
HUN;2008;Hungary;rgdpna;169341,460657603;0;0
HUN;2009;Hungary;rgdpna;157884,156575971;0;0
HUN;2010;Hungary;rgdpna;159964,08158424;0;0
HUN;2011;Hungary;rgdpna;162597,019016268;0;0
IDN;1998;Indonesia;rgdpna;544060,421700289;0;0
IDN;1999;Indonesia;rgdpna;548363,757138091;0;0
IDN;2000;Indonesia;rgdpna;575344,528366349;0;0
IDN;2001;Indonesia;rgdpna;596307,013213267;0;0
IDN;2002;Indonesia;rgdpna;623137,700526752;0;0
IDN;2003;Indonesia;rgdpna;652925,982748253;0;0
IDN;2004;Indonesia;rgdpna;685773,865894587;0;0
IDN;2005;Indonesia;rgdpna;724812,0321937;0;0
IDN;2006;Indonesia;rgdpna;764683,592618023;0;0
IDN;2007;Indonesia;rgdpna;813202,936545856;0;0
IDN;2008;Indonesia;rgdpna;862106,550800554;0;0
IDN;2009;Indonesia;rgdpna;902012,368273123;0;0
IDN;2010;Indonesia;rgdpna;957895,268517752;0;0
IDN;2011;Indonesia;rgdpna;1019746,36759476;0;0
IND;1997;India;rgdpna;1709928,50006708;1;0
IND;1998;India;rgdpna;1812308,30083181;1;0
